sentence,label
strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time ,0
comes along that is so insanely stupid  so awful in so many ways that watching it leaves you giddy  ,0
suppose it s lovely that cal works out his issues with his dad and comes to terms with his pictureperfect life ,1
it s better to go in knowing full well what s going to happen  but willing to let the earnestness of its execution and skill of its cast take you down a familiar road with a few twists  ,1
is rote spookiness  with nary an original idea  or role  or edit  or score  or anything  really  in sight ,0
sandra bullock and hugh grant make a great team  but this predictable romantic comedy should get a pink slip ,0
to the civilized mind  a movie like ballistic : ecks vs sever is more of an ordeal than an amusement  ,0
fully exploit the comic elements of the premise  making the proceedings more bizarre than actually amusing ,0
in such a lousy way  complete with some of the year s  unintentionally  funniest moments  that it s impossible to care ,0
the casting of raymond j barry as the  assassin  greatly enhances the quality of neil burger s impressive fake documentary  ,1
proves once again he has nt lost his touch  bringing off a superb performance in an admittedly middling film  ,1
draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss ,1
an artist who is simply tired  of fighting the same fights  of putting the weight of the world on his shoulders  of playing with narrative form ,0
it is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times  ,1
s refreshing to see a movie that embraces its oldfashioned themes and in the process comes out looking like something wholly original ,1
no solace here  no entertainment value  merely a fierce lesson in where filmmaking can take us ,0
those rare films that come by once in a while with flawless amounts of acting  direction  story and pace ,1
the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything ,0
manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves ,0
has the highbuffed gloss and highoctane jolts you expect of de palma  but what makes it transporting is that it s also one of the smartest ,1
it s a long way from orwell s dark  intelligent warning cry  1984  to the empty stud knockabout of equilibrium ,0
the story gives ample opportunity for largescale action and suspense  which director shekhar kapur supplies with tremendous skill  ,1
plays like a series of vignettes  clips of a film that are still looking for a common throughline  ,0
cause you to bite your tongue to keep from laughing at the ridiculous dialog or the ohso convenient plot twists ,0
are very  very good reasons for certain movies to be sealed in a jar and left on a remote shelf indefinitely ,0
very much a home video  and so devoid of artifice and purpose that it appears not to have been edited at all  ,0
it might not be 1970s animation  but everything else about it is straight from the saturday morning cartoons  a retread story  bad writing  and the same old silliness  ,0
 i  t s certainly laudable that the movie deals with hotbutton issues in a comedic context  ,1
